All event log messages.
Date:	2016-09-21 09:52:02
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
33045     	I   	Operational         	10125   	Program stopped                         	2016-09-21 01:36:35 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33046     	I   	Operational         	10125   	Program stopped                         	2016-09-21 01:36:36 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33047     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 01:36:36 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33048     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 01:36:42 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33049     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 01:36:42 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33050     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 01:36:42 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33051     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 01:36:42 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
33052     	I   	Operational         	10011   	Motors ON state                         	2016-09-21 01:36:44 	The system is in the Motors ON state.	{args: }
33053     	I   	Operational         	10052   	Regain start                            	2016-09-21 01:36:45 	A regain movement has started.	{args: "0"}
33054     	I   	Operational         	10053   	Regain ready                            	2016-09-21 01:36:45 	The regain movement is ready.	{args: "0"}
33055     	I   	Operational         	10151   	Program started                         	2016-09-21 01:36:45 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33056     	I   	Operational         	10151   	Program started                         	2016-09-21 01:36:45 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33057     	E   	Motion              	50431   	Predicted Collision                     	2016-09-21 01:38:14 	Predicted a collision between objects 'ROB_R_Link6' and 'ROB_L_Link6'.	{args: "ROB_R_Link6", "ROB_L_Link6"}
33058     	I   	Operational         	10020   	Execution error state                   	2016-09-21 01:38:14 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33059     	I   	Operational         	10020   	Execution error state                   	2016-09-21 01:38:14 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
33060     	I   	Operational         	10125   	Program stopped                         	2016-09-21 01:38:14 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33061     	I   	Operational         	10125   	Program stopped                         	2016-09-21 01:38:14 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33062     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 01:38:20 	The system is in the Manual mode.	{args: }
33063     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 01:38:34 	The system has been ordered to go to the Automatic mode.	{args: }
33064     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-21 01:38:34 	The system is in the Automatic mode.	{args: }
33065     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 01:38:35 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33066     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 01:38:35 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33067     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 01:38:35 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33068     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 01:38:35 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
33069     	I   	Operational         	10052   	Regain start                            	2016-09-21 01:38:36 	A regain movement has started.	{args: "0"}
33070     	I   	Operational         	10053   	Regain ready                            	2016-09-21 01:38:36 	The regain movement is ready.	{args: "0"}
33071     	I   	Operational         	10151   	Program started                         	2016-09-21 01:38:36 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33072     	I   	Operational         	10151   	Program started                         	2016-09-21 01:38:36 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33073     	E   	Motion              	50021   	Joint position error                    	2016-09-21 01:40:26 	Actual position of joint rob_L_3 is too far away from the ordered position.	{args: "rob_L_3"}
33074     	I   	Operational         	10020   	Execution error state                   	2016-09-21 01:40:26 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33075     	I   	Operational         	10020   	Execution error state                   	2016-09-21 01:40:26 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
33076     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 01:40:26 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33077     	I   	Operational         	10125   	Program stopped                         	2016-09-21 01:40:26 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33078     	I   	Operational         	10125   	Program stopped                         	2016-09-21 01:40:26 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33079     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 01:40:27 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33080     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 01:40:29 	The system is in the Manual mode.	{args: }
33081     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 01:40:29 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33082     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 01:40:30 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33083     	I   	Operational         	10011   	Motors ON state                         	2016-09-21 01:40:31 	The system is in the Motors ON state.	{args: }
33084     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 01:40:35 	The system has been ordered to go to the Automatic mode.	{args: }
33085     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-21 01:40:36 	The system is in the Automatic mode.	{args: }
33086     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 01:40:36 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33087     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 01:40:36 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33088     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 01:40:36 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33089     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 01:40:36 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
33090     	I   	Operational         	10052   	Regain start                            	2016-09-21 01:40:37 	A regain movement has started.	{args: "0"}
33091     	I   	Operational         	10053   	Regain ready                            	2016-09-21 01:40:37 	The regain movement is ready.	{args: "0"}
33092     	I   	Operational         	10151   	Program started                         	2016-09-21 01:40:37 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33093     	I   	Operational         	10151   	Program started                         	2016-09-21 01:40:37 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
