All event log messages.
Date:	2016-10-27 04:02:03
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
68306     	I   	Operational         	10052   	Regain start                            	2016-10-27 02:23:45 	A regain movement has started.	{args: "0"}
68307     	I   	Operational         	10053   	Regain ready                            	2016-10-27 02:23:45 	The regain movement is ready.	{args: "0"}
68308     	I   	Operational         	10151   	Program started                         	2016-10-27 02:23:45 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68309     	I   	Operational         	10151   	Program started                         	2016-10-27 02:23:45 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68310     	E   	Motion              	50431   	Predicted Collision                     	2016-10-27 02:24:45 	Predicted a collision between objects 'ROB_R_Link4' and 'Base'.	{args: "ROB_R_Link4", "Base"}
68311     	I   	Operational         	10020   	Execution error state                   	2016-10-27 02:24:45 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
68312     	I   	Operational         	10020   	Execution error state                   	2016-10-27 02:24:45 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
68313     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:24:45 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68314     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:24:45 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68315     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:25:25 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68316     	I   	Operational         	10021   	Execution error reset                   	2016-10-27 02:25:25 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
68317     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:25:25 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68318     	I   	Operational         	10021   	Execution error reset                   	2016-10-27 02:25:26 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
68319     	I   	Operational         	10052   	Regain start                            	2016-10-27 02:25:27 	A regain movement has started.	{args: "0"}
68320     	I   	Operational         	10053   	Regain ready                            	2016-10-27 02:25:27 	The regain movement is ready.	{args: "0"}
68321     	I   	Operational         	10151   	Program started                         	2016-10-27 02:25:27 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68322     	I   	Operational         	10151   	Program started                         	2016-10-27 02:25:27 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68323     	W   	Program             	41595   	Socket error                            	2016-10-27 02:26:27 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::50501:8388608.000000"}
68324     	W   	Program             	41595   	Socket error                            	2016-10-27 02:26:27 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::50500:8388608.000000"}
68325     	W   	Motion              	50204   	Motion supervision                      	2016-10-27 02:26:29 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
68326     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:26:30 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68327     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:26:30 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68328     	W   	System              	20408   	PP to Main rejected                     	2016-10-27 02:26:36 	Setting PP to Main, via System IO, was rejected.The reason is that write access is held by Default User (autolab) using RobotStudio@DESKTOP-FK4R7VM.	{args: "Default User (autolab)", "RobotStudio@DESKTOP-FK4R7VM"}
68329     	W   	System              	20408   	PP to Main rejected                     	2016-10-27 02:26:37 	Setting PP to Main, via System IO, was rejected.The reason is that write access is held by Default User (autolab) using RobotStudio@DESKTOP-FK4R7VM.	{args: "Default User (autolab)", "RobotStudio@DESKTOP-FK4R7VM"}
68330     	W   	System              	20394   	Motors On and Start rejected.           	2016-10-27 02:26:38 	Motors On and Start/restart of program, via System IO, was rejected.The reason is that write access is held byDefault User (autolab) using RobotStudio@DESKTOP-FK4R7VM	{args: "Default User (autolab)", "RobotStudio@DESKTOP-FK4R7VM"}
68331     	I   	Operational         	10015   	Manual mode selected                    	2016-10-27 02:27:01 	The system is in the Manual mode.	{args: }
68435     	E   	Motion              	50145   	Kinematic limitation                    	2016-10-27 02:27:14 	Kinematic limitation for robot ROB_L, no solution found.- Long segment.- Position close to singularity.- Joint 1, 2 or 3 out of range.- Position outside reach.	{args: "ROB_L"}
68436     	W   	Motion              	50204   	Motion supervision                      	2016-10-27 02:27:15 	Motion supervision triggered for axis 2 on mechanical unit ROB_L.	{args: "2", "ROB_L"}
68437     	E   	Motion              	50052   	Joint speed error                       	2016-10-27 02:27:22 	The speed of joint rob_L_3 is wrong relative the ordered speed due to error in system or collision.	{args: "rob_L_3"}
68438     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-27 02:27:22 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
68439     	I   	Operational         	10010   	Motors OFF state                        	2016-10-27 02:27:28 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
68440     	I   	Operational         	10011   	Motors ON state                         	2016-10-27 02:27:28 	The system is in the Motors ON state.	{args: }
68441     	I   	Operational         	10016   	Automatic mode requested                	2016-10-27 02:27:58 	The system has been ordered to go to the Automatic mode.	{args: }
68442     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 02:27:58 	The system is in the Automatic mode.	{args: }
68443     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:28:00 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68444     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:28:00 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68445     	I   	Operational         	10052   	Regain start                            	2016-10-27 02:28:01 	A regain movement has started.	{args: "0"}
68446     	I   	Operational         	10053   	Regain ready                            	2016-10-27 02:28:01 	The regain movement is ready.	{args: "0"}
68447     	I   	Operational         	10151   	Program started                         	2016-10-27 02:28:01 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68448     	I   	Operational         	10151   	Program started                         	2016-10-27 02:28:01 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68449     	W   	Program             	41595   	Socket error                            	2016-10-27 02:28:31 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::50527:8388608.000000"}
68450     	W   	Program             	41595   	Socket error                            	2016-10-27 02:28:31 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::50526:8388608.000000"}
68451     	W   	Motion              	50204   	Motion supervision                      	2016-10-27 02:28:33 	Motion supervision triggered for axis 2 on mechanical unit ROB_L.	{args: "2", "ROB_L"}
68452     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:28:33 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68453     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:28:33 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68454     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 02:28:39 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68455     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 02:28:39 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68456     	W   	System              	20153   	Motors On and Start rejected            	2016-10-27 02:28:39 	Motors On and Start/Restart of program, via System IO, was rejected.	{args: "-811"}
68457     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:29:12 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68458     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:29:12 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68459     	I   	Operational         	10052   	Regain start                            	2016-10-27 02:29:13 	A regain movement has started.	{args: "0"}
68460     	I   	Operational         	10053   	Regain ready                            	2016-10-27 02:29:13 	The regain movement is ready.	{args: "0"}
