All event log messages.
Date:	2016-10-22 01:51:36
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
62371     	W   	Program             	41595   	Socket error                            	2016-10-19 10:12:53 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::64719:8388608.000000"}
62372     	W   	Program             	41595   	Socket error                            	2016-10-19 10:13:03 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "54:10:2::64721:8388608.000000"}
62373     	W   	Motion              	50204   	Motion supervision                      	2016-10-19 10:13:11 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
62374     	W   	Program             	41595   	Socket error                            	2016-10-19 10:13:11 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "54:10:2::64722:8388608.000000"}
62375     	I   	Operational         	10125   	Program stopped                         	2016-10-19 10:13:12 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
62376     	I   	Operational         	10125   	Program stopped                         	2016-10-19 10:13:12 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
62377     	W   	System              	20409   	PP to Main rejected                     	2016-10-19 10:13:17 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
62378     	W   	System              	20409   	PP to Main rejected                     	2016-10-19 10:13:17 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
62379     	W   	System              	20153   	Motors On and Start rejected            	2016-10-19 10:13:17 	Motors On and Start/Restart of program, via System IO, was rejected.	{args: "-811"}
62380     	I   	Operational         	10045   	System restarted                        	2016-10-20 02:25:58 	System was restarted. 	{args: }
62381     	W   	Operational         	12700   	Missing time zone information           	2016-10-20 02:25:58 	No time zone information has been specified.	{args: }
62382     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-20 02:26:58 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62383     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-20 02:26:58 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62384     	I   	Operational         	10010   	Motors OFF state                        	2016-10-20 02:26:58 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62385     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-20 02:26:58 	The system is in the Automatic mode.	{args: }
62386     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-20 02:26:58 	The program pointer of task MotionLoggerL has been reset.	{args: "3", "0", "MotionLoggerL"}
62387     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-20 02:26:58 	The program pointer of task MotionLoggerR has been reset.	{args: "4", "0", "MotionLoggerR"}
62388     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-20 02:26:58 	The program pointer of task Shared has been reset.	{args: "5", "0", "Shared"}
62389     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-20 02:26:58 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
62390     	I   	Operational         	10155   	Program restarted                       	2016-10-20 02:26:58 	Execution of task T_ROB_R has been restarted from where it was previously stopped. The originator could not be determined.	{args: "1", "T_ROB_R"}
62391     	I   	Operational         	10155   	Program restarted                       	2016-10-20 02:26:58 	Execution of task T_ROB_L has been restarted from where it was previously stopped. The originator could not be determined.	{args: "2", "T_ROB_L"}
62392     	I   	Operational         	10150   	Program started                         	2016-10-20 02:26:58 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
62393     	I   	Operational         	10150   	Program started                         	2016-10-20 02:26:58 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
62394     	I   	Operational         	10150   	Program started                         	2016-10-20 02:26:58 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
62395     	I   	Operational         	10150   	Program started                         	2016-10-20 02:26:58 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "6", "MotionSupL"}
62396     	I   	Operational         	10129   	Program stopped                         	2016-10-20 02:26:58 	The task MotionLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "3", "MotionLoggerL"}
62397     	I   	Operational         	10129   	Program stopped                         	2016-10-20 02:26:58 	The task MotionLoggerR has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "4", "MotionLoggerR"}
62398     	I   	Operational         	10129   	Program stopped                         	2016-10-20 02:26:58 	The task Shared has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "5", "Shared"}
62399     	I   	Operational         	10129   	Program stopped                         	2016-10-20 02:26:58 	The task MotionSupL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "6", "MotionSupL"}
62400     	I   	Operational         	10129   	Program stopped                         	2016-10-20 02:26:58 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
62401     	I   	Operational         	10129   	Program stopped                         	2016-10-20 02:26:58 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
62402     	I   	Operational         	10150   	Program started                         	2016-10-20 02:26:58 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
62403     	I   	Operational         	10150   	Program started                         	2016-10-20 02:26:58 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
62404     	I   	Operational         	10150   	Program started                         	2016-10-20 02:26:58 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
62405     	I   	Operational         	10150   	Program started                         	2016-10-20 02:26:58 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "6", "MotionSupL"}
62406     	E   	Operational         	10110   	Service Message                         	2016-10-20 02:26:58 	The gearbox at rob_R_1 of robot ROB_R needs service.	{args: "rob_R_1", "ROB_R"}
62407     	E   	Operational         	10110   	Service Message                         	2016-10-20 02:26:58 	The gearbox at rob_R_2 of robot ROB_R needs service.	{args: "rob_R_2", "ROB_R"}
62408     	E   	Operational         	10110   	Service Message                         	2016-10-20 02:26:58 	The gearbox at rob_L_1 of robot ROB_L needs service.	{args: "rob_L_1", "ROB_L"}
62409     	E   	Operational         	10110   	Service Message                         	2016-10-20 02:26:58 	The gearbox at rob_L_2 of robot ROB_L needs service.	{args: "rob_L_2", "ROB_L"}
62410     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-20 02:27:23 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62411     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-20 02:27:23 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62412     	I   	Operational         	10015   	Manual mode selected                    	2016-10-20 02:46:17 	The system is in the Manual mode.	{args: }
62413     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-20 02:46:17 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
