All event log messages.
Date:	2016-11-02 03:42:11
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
79619     	W   	Program             	41595   	Socket error                            	2016-10-31 23:56:43 	Task: PosesLoggerL.The connection has been closed by the remote host. Program Ref: /poses_logger/main/SocketSend/59.	{args: "PosesLoggerL", "/poses_logger/main/SocketSend/59", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.39:47520:0.000000"}
79620     	W   	Program             	41595   	Socket error                            	2016-10-31 23:56:43 	Task: PosesLoggerR.The connection has been closed by the remote host. Program Ref: /poses_logger/main/SocketSend/59.	{args: "PosesLoggerR", "/poses_logger/main/SocketSend/59", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.39:50994:0.000000"}
79621     	W   	Program             	41595   	Socket error                            	2016-10-31 23:56:43 	Task: TorquesLoggerL.The connection has been closed by the remote host. Program Ref: /torques_logger/main/SocketSend/58.	{args: "TorquesLoggerL", "/torques_logger/main/SocketSend/58", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.39:40010:0.000000"}
79622     	W   	Program             	41595   	Socket error                            	2016-10-31 23:56:43 	Task: TorquesLoggerR.The connection has been closed by the remote host. Program Ref: /torques_logger/main/SocketSend/58.	{args: "TorquesLoggerR", "/torques_logger/main/SocketSend/58", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.39:45934:0.000000"}
79623     	I   	Operational         	10010   	Motors OFF state                        	2016-10-31 23:56:44 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
79624     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-31 23:56:44 	The system is in the Automatic mode.	{args: }
79625     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-31 23:56:44 	The program pointer of task JointsLoggerL has been reset.	{args: "3", "0", "JointsLoggerL"}
79626     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-31 23:56:44 	The program pointer of task JointsLoggerR has been reset.	{args: "4", "0", "JointsLoggerR"}
79627     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-31 23:56:44 	The program pointer of task Shared has been reset.	{args: "5", "0", "Shared"}
79628     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-31 23:56:44 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
79629     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-31 23:56:44 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
79630     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-31 23:56:44 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
79631     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-31 23:56:44 	The program pointer of task PosesLoggerL has been reset.	{args: "7", "0", "PosesLoggerL"}
79632     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-31 23:56:44 	The program pointer of task PosesLoggerR has been reset.	{args: "8", "0", "PosesLoggerR"}
79633     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-31 23:56:44 	The program pointer of task TorquesLoggerL has been reset.	{args: "9", "0", "TorquesLoggerL"}
79634     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-31 23:56:44 	The program pointer of task TorquesLoggerR has been reset.	{args: "10", "0", "TorquesLoggerR"}
79635     	I   	Operational         	10155   	Program restarted                       	2016-10-31 23:56:44 	Execution of task T_ROB_R has been restarted from where it was previously stopped. The originator could not be determined.	{args: "1", "T_ROB_R"}
79636     	I   	Operational         	10155   	Program restarted                       	2016-10-31 23:56:44 	Execution of task T_ROB_L has been restarted from where it was previously stopped. The originator could not be determined.	{args: "2", "T_ROB_L"}
79637     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task JointsLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "JointsLoggerL"}
79638     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task JointsLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "JointsLoggerR"}
79639     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
79640     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "6", "MotionSupL"}
79641     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task PosesLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "7", "PosesLoggerL"}
79642     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task PosesLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "8", "PosesLoggerR"}
79643     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task TorquesLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "9", "TorquesLoggerL"}
79644     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task TorquesLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "10", "TorquesLoggerR"}
79645     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task JointsLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "3", "JointsLoggerL"}
79646     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task JointsLoggerR has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "4", "JointsLoggerR"}
79647     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task Shared has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "5", "Shared"}
79648     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task MotionSupL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "6", "MotionSupL"}
79649     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task PosesLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "7", "PosesLoggerL"}
79650     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task PosesLoggerR has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "8", "PosesLoggerR"}
79651     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task TorquesLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "9", "TorquesLoggerL"}
79652     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task TorquesLoggerR has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "10", "TorquesLoggerR"}
79653     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
79654     	I   	Operational         	10129   	Program stopped                         	2016-10-31 23:56:44 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
79655     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task JointsLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "JointsLoggerL"}
79656     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task JointsLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "JointsLoggerR"}
79657     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
79658     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "6", "MotionSupL"}
79659     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task PosesLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "7", "PosesLoggerL"}
79660     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task PosesLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "8", "PosesLoggerR"}
79661     	I   	Operational         	10150   	Program started                         	2016-10-31 23:56:44 	Execution of task TorquesLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "9", "TorquesLoggerL"}
